ts,profile,symbol,side,signal_id,signal_ts,strategy_name,valid,entry_valid,add_valid,decision,block_reason,score,rs30,rs60,ema50,ema100,ema25d,ema50d,btc_return_30m,volatility,budget_multiplier,ladder_multiplier,macro_regime,external_valid,external_stale,external_spread_bps,planned_budget,planned_orders,planned_notional,placed_orders,filled_notional,realized_pnl_quote
1779690301,short,SEI/USDT:USDT,short,short:SEI/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02666666,-0.00151709,0.00317174,0.061812887958,0.061660549279,0.061952363704,0.060317160249,-0.00236892,0.00087502,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690301,short,FIL/USDT:USDT,short,short:FIL/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02142797,-0.00280439,-0.00003707,0.966115849651,0.964699984122,0.989507113043,0.965390080371,-0.00236892,0.00071163,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690301,short,ATOM/USDT:USDT,short,short:ATOM/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.03650972,0.00348974,0.01760529,2.137995923314,2.123572333592,1.993560124050,1.924671403223,-0.00236892,0.00129816,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690301,short,ALGO/USDT:USDT,short,short:ALGO/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02765373,-0.00026960,0.00521091,0.113816857324,0.113472550163,0.114097898435,0.110879538619,-0.00236892,0.00094394,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690301,short,POL/USDT:USDT,short,short:POL/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00066070,-0.00037426,0.00137641,0.091164255693,0.091040227536,0.092649471321,0.092781727068,-0.00236892,0.00041404,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690302,short,TIA/USDT:USDT,short,short:TIA/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.05527579,-0.01740184,0.00087524,0.435692387420,0.433273572236,0.403464425567,0.380602353588,-0.00236892,0.00188737,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690302,short,HBAR/USDT:USDT,short,short:HBAR/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00193490,0.00012324,0.00057520,0.089091175499,0.088998909801,0.090028967916,0.089935532365,-0.00236892,0.00045226,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690302,short,XLM/USDT:USDT,short,short:XLM/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.02827563,-0.00147037,-0.00092950,0.148602239066,0.148445233400,0.153651031797,0.158282385874,-0.00236892,0.00054738,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690302,short,SSV/USDT:USDT,short,short:SSV/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01748298,-0.00450133,-0.00369302,2.622330305055,2.619206352764,2.688298977960,2.630464313379,-0.00236892,0.00120233,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690302,short,LPT/USDT:USDT,short,short:LPT/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00533949,0.00236892,0.00203547,2.038000000000,2.038000000000,2.105637222309,2.116730473915,-0.00236892,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690302,short,ENA/USDT:USDT,short,short:ENA/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00782135,-0.00432541,-0.00256546,0.100052985399,0.099873563901,0.107476763408,0.105883342988,-0.00236892,0.00088537,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690302,short,UNI/USDT:USDT,short,short:UNI/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00576291,-0.00148521,0.00020952,3.403213436037,3.398487328206,3.481835576296,3.445535412937,-0.00236892,0.00075185,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690302,short,LDO/USDT:USDT,short,short:LDO/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00020463,-0.00428331,-0.00259685,0.345963400180,0.345688341954,0.363750893255,0.361969205530,-0.00236892,0.00075348,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690303,short,ZRO/USDT:USDT,short,short:ZRO/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.10381220,-0.00425236,-0.00602603,1.315581705214,1.314148330912,1.398186050755,1.523440456381,-0.00236892,0.00111686,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690303,short,ORCA/USDT:USDT,short,short:ORCA/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,,,,,,,,,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690303,short,DYDX/USDT:USDT,short,short:DYDX/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.05533026,-0.00365721,0.00607316,0.149394374905,0.148859160202,0.147220957784,0.139015497586,-0.00236892,0.00100629,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690303,short,COMP/USDT:USDT,short,short:COMP/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00151998,0.00087304,-0.00740091,20.101475764823,20.110046575128,21.831645937978,21.468260416477,-0.00236892,0.00137572,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690303,short,AXS/USDT:USDT,short,short:AXS/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00835995,-0.00376580,-0.00616449,1.158913427001,1.159429946913,1.228371167907,1.224907332939,-0.00236892,0.00060760,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690303,short,SAND/USDT:USDT,short,short:SAND/USDT:USDT:1779690180000:ema_pullback,1779690180000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.01680913,-0.00069598,0.00055808,0.071177436339,0.071078408918,0.073853105775,0.074950844186,-0.00236892,0.00058577,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690360,short,SOL/USDT:USDT,short,short:SOL/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00423920,-0.00185933,-0.00128509,85.821970161453,85.748779849272,86.763449367504,86.352956038988,-0.00228975,0.00050605,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690360,short,BNB/USDT:USDT,short,short:BNB/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01533835,0.00001661,0.00029308,659.701233186913,659.350362148550,646.430563843720,637.896561284983,-0.00228975,0.00033141,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690360,short,AVAX/USDT:USDT,short,short:AVAX/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00426081,0.00056536,0.00180826,9.276299698734,9.262306281728,9.367868280219,9.326550824355,-0.00228975,0.00058114,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690360,short,LINK/USDT:USDT,short,short:LINK/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01438804,-0.00156483,-0.00023186,9.497653992171,9.485297256713,9.649916783854,9.502321628512,-0.00228975,0.00071863,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690360,short,DOT/USDT:USDT,short,short:DOT/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00330019,-0.00470273,-0.00204522,1.260066004497,1.258382856696,1.273204872674,1.270651809673,-0.00228975,0.00083468,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690360,short,BCH/USDT:USDT,short,short:BCH/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.06550700,-0.00011155,0.00290085,349.579754624238,348.872605845124,403.742349104350,423.356743538723,-0.00228975,0.00053081,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,ETC/USDT:USDT,short,short:ETC/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01760071,-0.00194523,0.00009408,8.971831680700,8.959184684578,8.941355856942,8.787865851733,-0.00228975,0.00053775,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,TON/USDT:USDT,short,short:TON/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.07319025,-0.01220285,-0.00241747,1.816283993129,1.811080957094,1.884672810033,1.729606938994,-0.00228975,0.00168936,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,APT/USDT:USDT,short,short:APT/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01028293,-0.00200322,0.00211813,0.954940483747,0.952953235869,0.975184748107,0.965001955714,-0.00228975,0.00091280,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,OP/USDT:USDT,short,short:OP/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02689588,-0.00163952,0.00043963,0.127349355460,0.127127834171,0.132226151038,0.128259266234,-0.00228975,0.00089008,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,NEAR/USDT:USDT,short,short:NEAR/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.09588982,0.00735733,0.00159205,2.380956628595,2.375703439304,1.722456908455,1.553208440173,-0.00228975,0.00181680,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,SEI/USDT:USDT,short,short:SEI/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02656211,-0.00143404,0.00282455,0.061806500195,0.061660340383,0.061952363704,0.060317160249,-0.00228975,0.00087308,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,FIL/USDT:USDT,short,short:FIL/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02133400,-0.00288356,-0.00005935,0.966032875155,0.964686123050,0.989507113043,0.965390080371,-0.00228975,0.00071163,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,ATOM/USDT:USDT,short,short:ATOM/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.03647616,-0.00074997,0.01497682,2.137882357694,2.123800604214,1.993560124050,1.924671403223,-0.00228975,0.00137723,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,ALGO/USDT:USDT,short,short:ALGO/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02754806,-0.00175314,0.00465870,0.113806392331,0.113474083823,0.114097898435,0.110879538619,-0.00228975,0.00094188,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,POL/USDT:USDT,short,short:POL/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00071395,-0.00001427,0.00146413,0.091159382920,0.091040223031,0.092649471321,0.092781727068,-0.00228975,0.00041532,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,TIA/USDT:USDT,short,short:TIA/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.05489013,-0.01677156,0.00131786,0.435520136933,0.433234491597,0.403464425567,0.380602353588,-0.00228975,0.00189226,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,HBAR/USDT:USDT,short,short:HBAR/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00188377,-0.00062897,0.00066503,0.089085639205,0.088997941290,0.090028967916,0.089935532365,-0.00228975,0.00045165,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,XLM/USDT:USDT,short,short:XLM/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.02884170,-0.00148206,-0.00142243,0.148586072828,0.148440179273,0.153651031797,0.158282385874,-0.00228975,0.00054216,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,SSV/USDT:USDT,short,short:SSV/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01849808,-0.00381480,-0.00256872,2.621964410739,2.619083454690,2.688298977960,2.630464313379,-0.00228975,0.00120682,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,LPT/USDT:USDT,short,short:LPT/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00533949,0.00228975,0.00201319,2.038000000000,2.038000000000,2.105637222309,2.116730473915,-0.00228975,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,ENA/USDT:USDT,short,short:ENA/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00880153,-0.00450484,-0.00148979,0.100040711462,0.099870919071,0.107476763408,0.105883342988,-0.00228975,0.00087305,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,UNI/USDT:USDT,short,short:UNI/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00567182,-0.00200525,0.00042248,3.402773693447,3.398358866261,3.481835576296,3.445535412937,-0.00228975,0.00075075,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690361,short,LDO/USDT:USDT,short,short:LDO/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00027063,-0.00349395,-0.00203891,0.345917776644,0.345670751024,0.363750893255,0.361969205530,-0.00228975,0.00075820,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690363,short,ZRO/USDT:USDT,short,short:ZRO/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.09908107,-0.00052790,-0.00133664,1.315413795206,1.314091928319,1.398186050755,1.523440456381,-0.00228975,0.00104571,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690363,short,ORCA/USDT:USDT,short,short:ORCA/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,,,,,,,,,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690363,short,DYDX/USDT:USDT,short,short:DYDX/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.05519462,-0.00507060,0.00605088,0.149374987654,0.148859968911,0.147220957784,0.139015497586,-0.00228975,0.00100629,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690363,short,COMP/USDT:USDT,short,short:COMP/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00144662,0.00079387,-0.00742318,20.099064950516,20.108659514234,21.831645937978,21.468260416477,-0.00228975,0.00137572,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690363,short,AXS/USDT:USDT,short,short:AXS/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00688145,-0.00332217,-0.00463135,1.158759959276,1.159342225192,1.228371167907,1.224907332939,-0.00228975,0.00062411,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690363,short,SAND/USDT:USDT,short,short:SAND/USDT:USDT:1779690240000:ema_pullback,1779690240000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.01685452,-0.00004328,0.00188656,0.071173183934,0.071078222603,0.073853105775,0.074950844186,-0.00228975,0.00058740,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,SOL/USDT:USDT,short,short:SOL/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00464950,-0.00160302,-0.00081005,85.813869370807,85.746138664138,86.763449367504,86.352956038988,-0.00243482,0.00050694,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,BNB/USDT:USDT,short,short:BNB/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01529802,0.00004656,0.00074745,659.661616199191,659.337305472341,646.430563843720,637.896561284983,-0.00243482,0.00033063,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,AVAX/USDT:USDT,short,short:AVAX/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00421850,0.00086113,0.00239240,9.276064416431,9.262464573179,9.367868280219,9.326550824355,-0.00243482,0.00057919,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,LINK/USDT:USDT,short,short:LINK/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01455110,-0.00098903,0.00030201,9.496804816007,9.485113152620,9.649916783854,9.502321628512,-0.00243482,0.00071728,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,DOT/USDT:USDT,short,short:DOT/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00268111,-0.00392097,-0.00131715,1.259855572948,1.258309928841,1.273204872674,1.270651809673,-0.00243482,0.00083761,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,BCH/USDT:USDT,short,short:BCH/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.06553817,0.00006261,0.00315039,349.575450521326,348.884435432349,403.742349104350,423.356743538723,-0.00243482,0.00053081,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,ETC/USDT:USDT,short,short:ETC/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01753359,-0.00186751,0.00056655,8.971077497143,8.959054294784,8.941355856942,8.787865851733,-0.00243482,0.00053615,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,TON/USDT:USDT,short,short:TON/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.07366388,-0.01200229,-0.00172532,1.815712071830,1.810895195568,1.884672810033,1.729606938994,-0.00243482,0.00168894,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,APT/USDT:USDT,short,short:APT/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01020211,-0.00269367,0.00236788,0.954864386345,0.952954161892,0.975184748107,0.965001955714,-0.00243482,0.00091280,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,OP/USDT:USDT,short,short:OP/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02680212,-0.00070737,0.00147647,0.127339576815,0.127127283000,0.132226151038,0.128259266234,-0.00243482,0.00089625,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,NEAR/USDT:USDT,short,short:NEAR/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.09572483,0.00792122,0.00310505,2.380762251003,2.375709311793,1.722456908455,1.553208440173,-0.00243482,0.00181923,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,SEI/USDT:USDT,short,short:SEI/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02646359,-0.00047969,0.00404822,0.061801147246,0.061660531662,0.061952363704,0.060317160249,-0.00243482,0.00086959,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,FIL/USDT:USDT,short,short:FIL/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02132474,-0.00273850,0.00122614,0.965953154561,0.964672536455,0.989507113043,0.965390080371,-0.00243482,0.00069939,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,ATOM/USDT:USDT,short,short:ATOM/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.03631392,-0.00032368,0.01427354,2.137804618176,2.124040196210,1.993560124050,1.924671403223,-0.00243482,0.00136967,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,ALGO/USDT:USDT,short,short:ALGO/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02743709,0.00050143,0.00675931,0.113801435769,0.113478161371,0.114097898435,0.110879538619,-0.00243482,0.00094717,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690418,short,POL/USDT:USDT,short,short:POL/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00075647,0.00078927,0.00226294,0.091156269865,0.091041010693,0.092649471321,0.092781727068,-0.00243482,0.00041909,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690419,short,TIA/USDT:USDT,short,short:TIA/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.05457078,-0.01342576,0.00133659,0.435366406072,0.433202125427,0.403464425567,0.380602353588,-0.00243482,0.00189056,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690419,short,HBAR/USDT:USDT,short,short:HBAR/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00184452,0.00075084,0.00136447,0.089082280805,0.088997982056,0.090028967916,0.089935532365,-0.00243482,0.00045762,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690419,short,XLM/USDT:USDT,short,short:XLM/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.02823618,-0.00086474,-0.00076767,0.148573285659,0.148436611367,0.153651031797,0.158282385874,-0.00243482,0.00054625,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690419,short,SSV/USDT:USDT,short,short:SSV/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02056597,-0.00328930,-0.00041239,2.621612865220,2.618962990240,2.688298977960,2.630464313379,-0.00243482,0.00118267,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690419,short,LPT/USDT:USDT,short,short:LPT/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00533949,0.00243482,0.00226294,2.038000000000,2.038000000000,2.105637222309,2.116730473915,-0.00243482,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690419,short,ENA/USDT:USDT,short,short:ENA/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00825722,-0.00386300,-0.00194000,0.100028134542,0.099867930574,0.107476763408,0.105883342988,-0.00243482,0.00087015,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690419,short,UNI/USDT:USDT,short,short:UNI/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00558643,-0.00127238,0.00126123,3.402370803508,3.398242849108,3.481835576296,3.445535412937,-0.00243482,0.00074908,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690419,short,LDO/USDT:USDT,short,short:LDO/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00132198,-0.00276901,-0.00092039,0.345881785403,0.345657468826,0.363750893255,0.361969205530,-0.00243482,0.00076219,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690420,short,ZRO/USDT:USDT,short,short:ZRO/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.10150107,-0.00342762,-0.00352358,1.315185803237,1.314002979244,1.398186050755,1.523440456381,-0.00243482,0.00104582,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690420,short,ORCA/USDT:USDT,short,short:ORCA/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,,,,,,,,,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690420,short,DYDX/USDT:USDT,short,short:DYDX/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.05501638,-0.00291637,0.00831745,0.149364203825,0.148864722001,0.147220957784,0.139015497586,-0.00243482,0.00101473,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690420,short,COMP/USDT:USDT,short,short:COMP/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00313268,-0.00254279,-0.00568938,20.096748677947,20.107299919893,21.831645937978,21.468260416477,-0.00243482,0.00136476,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690420,short,AXS/USDT:USDT,short,short:AXS/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00703882,-0.00248981,-0.00472798,1.158596823618,1.159248319742,1.228371167907,1.224907332939,-0.00243482,0.00062467,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690420,short,SAND/USDT:USDT,short,short:SAND/USDT:USDT:1779690300000:ema_pullback,1779690300000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.01690126,0.00063577,0.00241770,0.071169725740,0.071078356809,0.073853105775,0.074950844186,-0.00243482,0.00058809,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779690467,short,SOL/USDT:USDT,short,short:SOL/USDT:USDT:1779690360000:ema_pullback,1779690360000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00483427,-0.00136706,-0.00057125,85.807678415090,85.744353740095,86.763449367504,86.352956038988,-0.00184995,0.00051142,1.00000000,1.00000000,neutral,,,,,0,,0,,
